MSOA11CD,Proportion,Extent,Score,Proportion_Decile,Extent_Decile,Score_Decile
E02004943,0.8,0.7201520241609827,5.968571631205674,6,9,1
E02004944,0,0.539248203427308,20.243025843007185,1,7,6
E02004945,0,0.5788223908529239,16.222945608053255,1,7,5
E02004946,0,0.250622277535781,22.25846266334785,1,2,7
E02004947,0.75,0.7321342540549222,9.054816444515819,5,9,2
E02004948,0,0.5262982133912172,18.553541993655035,1,7,6
E02004949,0,0.5220383777148726,22.37557365540219,1,7,7
E02004950,0,0.7215829656249525,16.525909248055314,1,9,5
E02004951,0,0.22090001367801942,30.508686363014636,1,2,8
E02004952,0,0.47302984442632207,18.179520858164484,1,6,5
E02004953,0,0.5150281778334377,23.14090153412649,1,7,7
E02004954,0,0.5793954225185605,21.864193620844564,1,7,7
E02004955,0,0.43971798820967656,17.927948368651194,1,5,5
E02004956,0.4,0.5196379159951244,9.264272308198882,4,7,2
E02004957,0,0.5758728912222124,13.820246348080135,1,7,4
E02004958,0.75,0.7195629255583459,6.612907119163052,5,9,1
E02004959,1,1,4.651801074393618,6,10,1
E02004960,1,1,2.510014963880289,6,10,1
E02004961,1,0.9752333898799556,3.759422808458222,6,10,1
E02004962,0.6,0.5830318106887737,7.992088288697232,5,8,2
E02004963,0.25,0.21602979721340876,15.942024968961237,3,2,5
E02004964,0.25,0.2807203389830508,15.160261652542372,3,3,5
E02004965,0.5,0.4970169189670526,11.489162807954882,4,6,3
E02004966,1,0.9902902835640371,2.686614433543878,6,10,1
E02004967,0,0.5736065787756167,24.584745202976112,1,7,7
E02004968,0,0.23722481654436292,16.862899799866575,1,2,5
E02004969,0.2,0.4087612018223299,11.868222584590297,3,5,3
E02004970,0,0.2678013259568644,20.917269348705997,1,3,6
E02004971,0,0.3259953640578129,17.409606587712805,1,4,5
E02004972,0.75,0.7565436680081533,7.415466732869911,5,9,1
E02004973,0,0.607592686642966,16.485903377348908,1,8,5
E02004974,0.75,0.8102111566341003,6.721740672501151,5,10,1
E02004975,0.5,0.4255923000987167,8.045256416584403,4,5,2
E02004976,0,0.7943819064339565,23.868411546008467,1,10,7
E02004977,0,0.6086353145522032,16.249236324593127,1,8,5
E02004978,0,0.4460313950917532,22.526594959097945,1,6,7
E02004979,0.5,0.6128338683302041,11.854564441887227,4,8,3
E02004980,1,0.941774426493803,3.5906751754945754,6,10,1
E02004981,0.8,0.8015267175572519,9.429625150662917,6,10,2
E02004982,0.5,0.48653088042049936,8.659153909329829,4,6,2
E02004983,0.25,0.23926480156148341,15.264299121665582,3,2,5
E02004984,0.5,0.4805194805194805,14.372750273822563,4,6,4
E02004985,0.25,0.36412471073399394,9.403012119503947,3,4,2
E02004986,0,0.37939081941889913,27.724609003855242,1,4,8
E02004987,0.25,0.3795227488011367,13.197171541057367,3,4,4
E02004988,0,0.7989815456196986,15.437146138564687,1,10,5
E02004989,0,0.3308315447586848,15.55120945507037,1,4,5
E02004990,0.25,0.2601189612650515,17.509648048745102,3,3,5
E02004991,0,0.33180435226239724,21.672497473857362,1,4,6
E02004992,0,0.5538831941684002,17.140431355279095,1,7,5
E02004993,0,0.7174298899538516,14.594416755413562,1,9,4
E02004994,0.75,0.8446188562097366,6.611322536651891,5,10,1
E02004995,0.6666666666666666,0.6882698502937274,7.176308129619103,5,9,1
E02004996,0.3333333333333333,0.3804531212340323,14.879756447336707,4,4,4
E02004997,0,0.28247295664827166,20.981227438706313,1,3,6
E02004998,0.5,0.6541617288253746,9.627630463576159,4,8,2
E02004999,0.1111111111111111,0.35228906823184153,17.934162289068233,2,4,5
E02005000,0,0.29226955155443995,25.569687852046563,1,3,7
E02005001,0.3333333333333333,0.41274177907079257,13.662199106644334,4,5,4
E02005002,0,0.2665819589846551,26.562825722070844,1,3,8
E02005003,0,0.20471437672541942,31.71766022510087,1,1,8
E02005004,0.375,0.5668532408866477,14.694173812375249,4,7,4
E02005005,0,0.47208030358984804,15.032014759254778,1,6,4
E02005006,0,0.4916321957945536,18.26471596001379,1,6,6
E02005007,0.2,0.3148066799354618,16.285720071604388,3,3,5
E02005008,0,0.6112924069015373,13.385984319922208,1,8,4
E02005009,0,0.5335205335205335,17.409120393120393,1,7,5
E02005010,0,0.3458446281435358,32.55460900050994,1,4,9
E02005011,0,0.6901387144651215,12.412473969631236,1,9,3
E02005012,0,0.4671008078887965,22.635452144469525,1,6,7
E02005013,0,0.30289293763375696,22.963475950581742,1,3,7
E02005014,0.8,0.7955769635396315,6.69094517418618,6,10,1
E02005015,0.2,0.40406730091206494,11.96032934329014,3,5,3
E02005016,0.2,0.4057809645055111,16.841075448051132,3,5,5
E02005017,0.2,0.40323604577947325,12.888864602392681,3,5,4
E02005018,0.2,0.33567040201542464,15.319649130729287,3,4,5
E02005019,0.25,0.2619010212097408,17.475858758837393,3,3,5
E02005020,0.2,0.35089958685108674,19.391028532423206,3,4,6
E02005021,0.75,0.8959296527966639,7.232078415374853,5,10,1
E02005022,0.2,0.4108512431521281,16.482286557100718,3,5,5
E02005023,0,0.516887417218543,33.29270927152318,1,7,9
E02005025,0.4,0.5450075840360119,9.574093172192956,4,7,2
E02005026,0,0.5499353082745073,14.587528085594192,1,7,4
E02005027,0.5,0.7511263290683006,12.39873977293206,4,9,3
E02005028,0,0.46240730176839706,32.74484517969195,1,6,9
E02005029,0.25,0.3926096301140021,13.815384667244533,3,5,4
E02005030,0,0.5646904761904762,15.420911619047617,1,7,5
E02005031,0,0.4037626628075253,26.186780631934393,1,5,7
E02005032,0,0.7103494967878335,21.048631845946787,1,9,6
E02005033,0,0.4651846319930199,24.834521213824104,1,6,7
E02005034,0.8,0.9300294903375775,7.783231509558339,6,10,2
E02005035,0.2,0.2651461701674846,14.38399031981375,3,3,4
E02005036,0,0.37636852734601767,30.13436305732484,1,4,8
E02005037,0.75,0.601748156241464,9.401313029226987,5,8,2
E02005038,0,0.9147570603895451,15.840180253780636,1,10,5
E02005039,0,0.19451371571072318,22.761708522810622,1,1,7
E02005040,0.5,0.6034375707781101,10.750955037839443,4,8,3
E02005041,0,0.2564429340130275,18.007305012744265,1,2,5
E02005042,0.2,0.25384729511153514,14.510343135087332,3,2,4
E02005043,0,0.20926174496644295,18.14900765100671,1,1,5
E02005044,0,0.5667305707122843,15.463384014157203,1,7,5
E02005045,0,0.5317748488939924,22.175212179333492,1,7,7
E02005046,0,0.7006085152228562,27.04831705837756,1,9,8
E02005047,0,0.5103367237392644,19.145730910041838,1,7,6
E02005048,0,0.533724770348045,14.832434968017058,1,7,4
E02005049,0.25,0.7324401025417422,10.876305527781746,3,9,3
E02005050,0.4,0.4806001522632362,10.647328334396938,4,6,3
E02005051,0,0.17952259352150834,37.735518275538894,1,1,9
E02005052,0,0.18088386433710174,32.57220490750257,1,1,9
E02005053,0,0.16456109780004358,38.241394140710085,1,1,9
E02005054,0.25,0.20815961882072662,15.498268314472902,3,1,5
E02005055,0,0.3144366197183099,31.00196889671361,1,3,8
E02005056,0,0.21138127808087293,32.20756754954269,1,2,9
E02005057,0,0.19843130183916335,24.70395861882438,1,1,7
E02005058,0,0.3588353891510993,24.04970911831198,1,4,7
E02005059,0.16666666666666666,0.43937734867624895,11.980965812827753,2,5,3
E02005060,0,0.35824941905499613,21.242588432739478,1,4,6
E02005061,0,0.17869511012605624,33.30439963983932,1,1,9
E02005062,0.6,0.622953133822699,15.213193675889329,5,8,5
E02005063,0,0.4080066210955461,16.756357018054747,1,5,5
E02005064,0.4,0.41620541660500215,12.114010507621726,4,5,3
E02005065,0,0.3413663373977466,29.944351539589444,1,4,8
E02005066,0.6,0.7471214196430945,7.463401591712986,5,9,1
E02005067,0.25,0.6442834416014848,10.65951905961377,3,8,3
E02005068,0.2,0.39563205283890646,13.791425154755204,3,5,4
E02005069,0.4,0.7057013208474233,9.175319824272377,4,9,2
E02005070,1,1,4.565695740824649,6,10,1
E02005071,0,0.3848089468779124,26.92756952469711,1,5,8
E02005072,0.8,0.8774453256428744,4.479782648401827,6,10,1
E02005073,0,0.4903629672550988,19.317838894024707,1,6,6
E02005074,0.8,0.8872314550779989,4.956971684236333,6,10,1
E02005075,0.16666666666666666,0.2540048041950356,16.48053335984886,2,2,5
E02005076,0,0.5095784575191857,22.18707032057911,1,7,7
E02005077,0,0.2775321391896634,24.73442529019511,1,3,7
E02005078,0,0.6152502028161573,17.791657904170155,1,8,5
E02005079,0.8,0.5989166575985103,7.975341948081783,6,8,2
E02005080,0,0.12373540856031129,38.697031993082575,1,1,9
E02005081,0.25,0.34968402046343666,13.827458320794463,3,4,4
E02005082,0,0.9527928021635115,14.599581126482214,1,10,4
E02005083,0.25,0.746875,11.265379261363638,3,9,3
E02005084,0.25,0.28782774278599677,17.47152629266149,3,3,5
E02005085,0,0.3014257500531115,19.144972342652114,1,3,6
E02005086,0.25,0.47616150058941814,11.121752140974966,3,6,3
E02005087,0.4,0.4015694107575974,11.459916107861321,4,5,3
E02005088,0,0.15432886619868114,30.030937991916616,1,1,8
E02005089,0.25,0.3861750158528852,12.46724497991968,3,5,3
E02005090,0.5,0.6034286038533055,8.902374854868137,4,8,2
E02005091,0.25,0.699826635205572,11.67312527028975,3,9,3
E02005093,0,0.3491025124395542,13.732694740346204,1,4,4
E02005094,0.2,0.3850542386500602,11.037550985530364,3,5,3
E02005095,0.6,0.6175576755556804,7.759708088627869,5,8,1
E02005096,0.3333333333333333,0.4201399452388196,11.15805932461211,4,5,3
E02005097,0.8333333333333334,0.8340540161951608,4.937462688094994,6,10,1
E02005098,0.6666666666666666,0.6318452428034318,6.91386524396353,5,8,1
E02005099,0.2,0.4852199666039943,12.471888708468647,3,6,3
E02005100,0.16666666666666666,0.19707876890975481,15.570869587897757,2,1,5
E02005101,0,0.518766260494086,14.927357090157885,1,7,4
E02005102,0,0.5929627862595419,13.636581424936386,1,8,4
E02005103,0.2,0.4059670355920057,15.587848814926879,3,5,5
E02005104,0,0.20200434677614104,32.60823400144893,1,1,9
E02005105,0,0.40949968334388853,35.755703609879674,1,5,9
E02005106,0,0.46069742545760867,20.81985328442814,1,6,6
E02005107,0,0.43257337187992045,14.368217835540298,1,5,4
E02005109,0.5,0.5967308069130384,9.559325241995532,4,8,2
E02005110,0,0.6182374451674362,19.045852868194423,1,8,6
E02005111,0,0.5265847177499786,22.963333649160802,1,7,7
E02005112,0,0.6273166263316218,30.524210141813494,1,8,8
E02005113,0,0.46158160403813797,20.25128365114975,1,6,6
E02005114,0,0.21320782907515315,28.326997908262364,1,2,8
E02005115,0,0.3684480794338509,57.46831221361984,1,4,10
E02005116,0,0.267198248905566,59.41997467166979,1,3,10
E02005117,0,0.36071319918292843,24.16965895953757,1,4,7
E02005118,0,0.6853075751181199,23.781575787209075,1,9,7
E02005119,0,0.23824027072758036,36.581953130287644,1,2,9
E02005120,0,0.2682741886563543,50.14408007279345,1,3,10
E02005121,0.14285714285714285,0.15838151211551732,17.81746880448791,2,1,5
E02005122,0,0.3642094792188657,17.654463265596135,1,4,5
E02005123,0,0.3469785575048733,19.05239237172953,1,4,6
E02005124,0,0.24974820364797642,40.77318891481914,1,2,10
E02005125,0,0.1514296232666585,27.41292538961836,1,1,8
E02005126,0.2,0.1925006270378731,16.00813531477301,3,1,5
E02005127,0.3333333333333333,0.43164931356461717,11.537059580605792,4,5,3
E02005128,0.16666666666666666,0.4040682349119892,19.92872679800617,2,5,6
E02005129,0,0.4341212650918879,22.977718311103256,1,5,7
E02005130,0,0.5885247469819587,25.433550466497028,1,8,7
E02005131,0,0.3763440710656133,19.136495419309373,1,4,6
E02005132,0,0.16035433426737775,62.40449190997017,1,1,10
E02005133,0,0.5744823956018248,16.000537255819392,1,7,5
E02005134,0,0.17492674226016053,51.44809899350235,1,1,10
E02005135,0,0.5899549380398047,32.4442867693078,1,8,9
E02005136,0,0.2011691447452027,23.136065955013343,1,1,7
E02005137,0,0.3811459909228442,47.482817196167424,1,4,10
E02005138,0,0.2377234668477031,25.218829486309122,1,2,7
E02005139,0,0.438324727481354,16.781526104417672,1,5,5
E02005140,0.2,0.358383992071413,11.258855854661187,3,4,3
E02005141,0,0.6365108680210256,15.361909362125301,1,8,5
E02005142,0,0.34659483354054427,24.377002210250037,1,4,7
E02005143,0,0.37855787476280833,26.221715132827324,1,4,7
E02005144,0,0.3964666743145578,50.67481943329127,1,5,10
E02005145,0,0.48614221724524076,21.550716685330347,1,6,6
E02005146,0,0.544343669019748,28.006572277467864,1,7,8
E02005147,0,0.2524035774175517,46.93866495248742,1,2,10
E02005148,0,0.36671760412047616,15.971758003888528,1,4,5
E02005149,0.3333333333333333,0.27069308808191905,12.856629657722575,4,3,4
E02005150,0.2,0.2815075221868919,21.22811911632101,3,3,6
E02005151,0.375,0.532472052834982,13.447253568893446,4,7,4
E02005153,0.4,0.2941026552868658,15.5816143018018,4,3,5
E02005154,0.5,0.5289032955159373,10.535518458490905,4,7,3
E02005155,0.5714285714285714,0.7358843274280753,6.679277315041647,5,9,1
E02005156,0.25,0.42955741133391706,13.281367936202392,3,5,4
E02005157,0.2,0.2932727566867989,21.167387587822013,3,3,6
E02005158,0.75,0.6193813027432359,7.061899062081286,5,8,1
E02005159,0.4,0.39562353335568223,11.654471592356687,4,5,3
E02005160,0.3333333333333333,0.31018681706027496,13.932656415227353,4,3,4
E02005161,0.4,0.6407505486287347,9.888587235033777,4,8,2
E02005162,0.2857142857142857,0.29608735622995214,12.066531042339093,4,3,3
E02005163,0.6,0.6047845735902709,8.111866136034733,5,8,2
E02005164,0,0.6181855353112425,13.684023119950279,1,8,4
E02005165,0.4,0.7946318987746616,10.357723509304975,4,10,3
E02005166,0,0.6639435305449785,27.130447955390334,1,8,8
E02005167,1,0.8626975592594804,5.626260562492118,6,10,1
E02005168,1,0.9868778576094056,4.232835793598954,6,10,1
E02005169,0.5,0.5912625025685454,10.367468080616229,4,8,3
E02005170,0.8,0.753465404487865,6.700133252451724,6,9,1
E02005171,0,0.6049612597863615,21.364127348321524,1,8,6
E02005172,0,0.5109279762305053,13.48553804158439,1,7,4
E02005173,1,0.9708060445741736,4.463235701906412,6,10,1
E02005174,0.2,0.2849703434217604,13.892143625605165,3,3,4
E02005175,0.2,0.519260133091349,12.015369770114942,3,7,3
E02005176,0,0.23807898905444191,21.07697239194388,1,2,6
E02005177,0,0.225422559503277,39.528041393584,1,2,9
E02005178,0,0.3335069077877389,59.26491521197007,1,4,10
E02005179,0,0.3204813906841988,38.99990127033653,1,4,9
E02005180,0,0.5110549913980786,16.951283048886317,1,7,5
E02005181,0,0.2854843900869006,38.59544013517863,1,3,9
E02005182,0,0.25236486486486487,55.714045270270276,1,2,10
E02005183,0.25,0.24034971956450016,32.71419069613989,3,2,9
E02005184,0,0.49549227625491,13.378596258298128,1,6,4
E02005185,0,0.1902122641509434,63.81660188679245,1,1,10
E02005186,0,0.41246104136218764,19.26019287387086,1,5,6
E02005189,0,0.29671923146637663,33.27746673916984,1,3,9
E02005190,0.5,0.536438423687185,9.818469723881801,4,7,2
E02005191,0.3333333333333333,0.4826840232253231,11.832502728351127,4,6,3
E02005192,0.5,0.6792433632411432,7.26669841827768,4,9,1
E02005193,0.6666666666666666,0.67504957498137,8.457399688024958,5,8,2
E02005194,0.16666666666666666,0.2698118006103764,25.474262716174977,2,3,7
E02005195,0.75,0.7509087958455047,11.212626257708536,5,9,3
E02005196,0.25,0.5114806119924278,11.74967147698699,3,7,3
E02005197,0,0.3839020494295742,30.64539579562857,1,5,8
E02005198,0,0.3867796328455899,24.459634542088644,1,5,7
E02005199,0.6,0.7327517780938834,7.063157027027027,5,9,1
E02005200,0,0.21357758620689654,25.878977262931034,1,2,7
E02005201,0,0.4176484069092862,19.572493655138093,1,5,6
E02005202,0.4,0.5080341617541032,12.796793211120065,4,7,4
E02005203,0,0.5638327496430373,14.815742745309757,1,7,4
E02005204,0.42857142857142855,0.40314714272568325,14.590528296678016,4,5,4
E02005205,0.25,0.3174339452889602,14.425889695210449,3,3,4
E02005206,0.2,0.2488892033394651,20.659550162728173,3,2,6
E02005207,0.2,0.39760943517329905,12.204945121951218,3,5,3
E02005208,0,0.2757271815446339,29.985538314944833,1,3,8
E02005209,0.2,0.271315023608623,13.48844995571302,3,3,4
E02005210,0.42857142857142855,0.5213410028173615,11.693048002327387,4,7,3
E02005211,0.5,0.5932395290642819,10.126330920832869,4,8,2
E02005212,0.14285714285714285,0.14833853497337984,28.032553882871305,2,1,8
E02005213,0,0.3213750550903482,27.26187527545174,1,4,8
E02005214,0,0.2173235706496339,29.587619878485746,1,2,8
E02005215,0,0.1327257663628832,36.09231068765534,1,1,9
E02005216,0,0.31255937678130347,41.69714782443473,1,3,10
E02005217,0,0.20891875118520178,58.57633041270881,1,1,10
E02005218,0,0.1956316570041796,32.93972374275314,1,1,9
E02005219,0.16666666666666666,0.345974861022596,26.51139407744875,2,4,8
E02005220,0,0.3890168366299363,17.887105981794537,1,5,5
E02005221,0.14285714285714285,0.33552931659838736,15.45422369856222,2,4,5
E02005222,0,0.5210971051733122,13.656224137931034,1,7,4
E02005223,0.6,0.6175,8.535687222222222,5,8,2
E02005224,0,0.3389230877730313,18.52323698315467,1,4,6
E02005225,0.25,0.5537366701066391,10.164866739288307,3,7,2
E02005226,0,0.18437460236671332,52.791559358697036,1,1,10
E02005228,0,0.7781107862248213,29.63736574074074,1,9,8
E02005229,0,0.22797750894530586,59.282935934571476,1,2,10
E02005230,0,0.4043041322837639,39.74381688233524,1,5,9
E02005231,0,0.40911227556446017,40.67036859443631,1,5,9
E02005233,0.25,0.3236052886165753,24.152186552724928,3,4,7
E02005234,0,0.3840761625455483,24.767283391127584,1,5,7
E02005235,0,0.6268055482674783,15.123692755068129,1,8,4
E02005236,0,0.55833106490084,23.41354478674762,1,7,7
E02005237,0.3333333333333333,0.3434437611585003,16.24309938504265,4,4,5
E02005238,0.25,0.32001837260744775,16.3056776658562,3,4,5
E02005239,0,0.7709449061249615,11.39012134502924,1,9,3
E02005240,0,0.24109942814978785,20.042258623870136,1,2,6
E02005241,0,0.4166277050494256,21.51225797679478,1,5,6
E02005242,0,0.4528401223910702,18.555916531341346,1,6,6
E02005243,0,0.23126381354229456,35.865398231866585,1,2,9
E02005244,0,0.24816910785619176,29.896997336884155,1,2,8
E02005245,0,0.7124778541974516,12.625789798618255,1,9,3
E02005246,0,0.30141843971631205,46.326109929078015,1,3,10
E02005247,0.3333333333333333,0.5976687859521648,10.628661923503884,4,8,3
E02005248,0,0.5186445922946,51.489939347052456,1,7,10
E02005249,0,0.19314022796193664,49.2357397260274,1,1,10
E02005250,0,0.21487498413504252,43.2972851884757,1,2,10
E02005251,0,0.7345687361583851,24.70269909630048,1,9,7
E02005252,0,0.1555678059536935,34.95184002205072,1,1,9
E02005253,0.3333333333333333,0.4370045538876708,13.025543430595379,4,5,4
E02005254,0.5,0.8064413319149654,8.84683044594161,4,10,2
E02005255,0.6666666666666666,0.7974162199570689,7.824128482282149,5,10,2
E02005256,0.6,0.7362596288847569,10.049852631578947,5,9,2
E02005257,0,0.2599183673469388,36.888647020408165,1,3,9
E02005258,0,0.4712371310011556,14.896294910179641,1,6,4
E02005259,0,0.24602572741810572,35.11463911714122,1,2,9
E02005260,0.2,0.5290731252911038,15.332939675516226,3,7,5
E02005261,0,0.28895841537572436,49.07091691769507,1,3,10
E02005262,0.25,0.4205281545932482,14.004825948864537,3,5,4
E02005263,0,0.4794608205000767,36.12681363699486,1,6,9
E02005264,0,0.41439597968226516,29.708878110882956,1,5,8
E02005265,0,0.22054455445544552,31.799552346901358,1,2,8
E02005266,0,0.42199610233991275,50.943761195896926,1,5,10
E02005267,0,0.4520123839009288,44.141701017249005,1,6,10
E02005268,0,0.20191888355865678,40.12466190580027,1,1,9
E02005269,0,0.5064616397658513,41.507639936952025,1,6,10
E02005270,0.2,0.3943870434282427,14.000527049180327,3,5,4
E02005271,0.4,0.4857473067817267,9.386554697897258,4,6,2
E02005272,0,0.6483624614972546,17.447146437659033,1,8,5
E02005273,0.5,0.5081461155890927,9.896403018350197,4,7,2
E02005274,1,0.7338670644911579,6.746546480079966,6,9,1
E02005275,0.5,0.5655120213713268,10.825383259127339,4,7,3
E02005276,0.6,0.5445571966860704,10.336454795777879,5,7,2
E02005277,0.7142857142857143,0.7853251488999635,6.231442494226328,5,9,1
E02005278,0.25,0.30030959752321984,12.085069401444787,3,3,3
E02005279,0.14285714285714285,0.12586593814030636,28.121771489901455,2,1,8
E02005280,0,0.41463646745336885,33.029768937952035,1,5,9
E02005281,0,0.2094474361976118,25.450207679700306,1,1,7
E02005284,0.75,0.7279400216389781,11.315474635278514,5,9,3
E02005285,0,0.6374087984611814,13.110210932577191,1,8,4
E02005286,0,0.2137374788604137,23.38739026928581,1,2,7
E02005287,0.75,0.9392234748914461,6.340006844247133,5,10,1
E02005288,0.25,0.3948136702260819,12.488012793176972,3,5,3
E02005289,0.75,0.7173321829163071,6.844279016393442,5,9,1
E02005290,0.4,0.4671170550117193,10.32639680132359,4,6,2
E02005291,0.25,0.3448878111377403,16.068469702402293,3,4,5
E02005292,0,0.4899874815375194,23.603989219712524,1,6,7
E02005293,0.5,0.44229736983360174,18.72255358740383,4,5,6
E02005294,0,0.3954835424474499,20.85631780185759,1,5,6
E02005295,0.2,0.4055037217940656,14.434025701583773,3,5,4
E02005296,0.75,0.7178120959502347,6.9054054286205115,5,9,1
E02005297,0.8,0.842179230484741,7.085234431790647,6,10,1
E02005298,0,0.6854499594696312,12.716032728272827,1,9,3
E02005299,0,0.5738521610340649,20.348189847852428,1,7,6
E02005300,0.3333333333333333,0.623690852057342,14.937847214133177,4,8,4
E02005301,0,0.2270872567482737,25.47134573132454,1,2,7
E02005302,0.25,0.5145922475391522,9.412916299559472,3,7,2
E02005303,0,0.2830273069679849,36.3364800690521,1,3,9
E02005304,0.5,0.7276548282590064,8.210636794087076,4,9,2
E02005305,0,0.4168053155097855,14.741746150701731,1,5,4
E02005306,0,0.7837504701831544,16.8310049477735,1,9,5
E02005307,0.2,0.4799373527733684,13.028407641944831,3,6,4
E02005308,1,0.88392501012745,6.028602279455299,6,10,1
E02005309,0.5,0.5297987432383474,10.867924281984335,4,7,3
E02005310,0.2,0.5713975399739216,12.52093206987099,3,7,3
E02005311,0.3333333333333333,0.6548476687426359,11.381681703416932,4,8,3
E02005312,0.5,0.5311370610296624,14.32043061711558,4,7,4
E02005313,0,0.5183885302306355,39.812094479094476,1,7,9
E02005314,0,0.7676959619952494,26.47324560570071,1,9,8
E02005315,0.8333333333333334,0.8234857849196539,6.6261521631644005,6,10,1
E02005316,0,0.20683229813664597,38.28934456521739,1,1,9
E02005317,0,0.1916839916839917,50.66954927234927,1,1,10
E02005318,0.2,0.35727095516569196,13.844882693602694,3,4,4
E02005319,0,0.17031446540880504,52.2735279245283,1,1,10
E02005320,0,0.5517081260364842,26.335214925373137,1,7,8
E02005321,0,0.45355135810177954,38.47178847955042,1,6,9
E02005322,0,0.5378266107257093,16.65174585635359,1,7,5
E02005323,0,0.21825231962332087,34.24558385265199,1,2,9
E02005324,0,1,11.212710160761667,1,10,3
E02005325,0.6,0.7067568346152738,10.268459879584018,5,9,2
E02005326,0,0.4323228169856459,29.545050781249998,1,5,8
E02005327,0,0.5072831577243805,14.333639423854992,1,7,4
E02005328,0,0.7013063489914715,11.74662230946257,1,9,3
E02005329,0,0.37146541121321824,20.1177485670194,1,4,6
E02005330,0.3333333333333333,0.6495401516287979,10.349282284586712,4,8,3
E02005331,0.2,0.4919171234318859,14.2563342366757,3,6,4
E02005332,0.6,0.7353003625392962,8.433488800578035,5,9,2
E02005334,0.25,0.45528514880516047,9.080974233983287,3,6,2
E02005335,0.8,0.8651586259382508,7.408075985256592,6,10,1
E02005336,0.5,0.6368934670642451,13.325944293846572,4,8,4
E02005337,0,0.4870662688677729,15.055619580704255,1,6,4
E02005338,0.16666666666666666,0.27997703782797545,12.989703663580855,2,3,4
E02005339,0.8,0.862983777520278,6.239055040556199,6,10,1
E02005340,0,0.68402197761101,12.914137257224064,1,9,4
E02005341,0.5,0.5378378378378378,9.500700853485064,4,7,2
E02005342,0.2,0.5891854655444086,9.608121558597864,3,8,2
E02005343,0.75,0.7962432040464947,7.0498485136419164,5,10,1
E02005344,0.4,0.5875996502074351,9.507409711488924,4,8,2
E02005345,0.3333333333333333,0.6602063144732729,10.497441075336042,4,8,3
E02005346,0,0.13102820746132848,31.945582843907687,1,1,9
E02005347,0,0.6536501060005531,17.447357728822933,1,8,5
E02005348,0.75,0.6785371274902585,10.63771220020855,5,9,3
E02005349,0.25,0.3497179396302203,13.293102132435466,3,4,4
E02005350,0.25,0.2967607004673536,14.902723215650314,3,3,4
E02005351,0.5,0.34507467840801176,11.543218337218336,4,4,3
E02005352,0.75,0.8523417286214914,5.790394523957685,5,10,1
E02005353,0,0.2475507020280811,21.987073634945396,1,2,7
E02005354,1,1,3.8294564220183487,6,10,1
E02005355,0.5,0.5803227188347851,8.383395401970583,4,7,2
E02005356,0.5,0.5778292297266773,8.31195364806867,4,7,2
E02005357,0.25,0.35913978860306617,13.480421555957612,3,4,4
E02005358,0.5,0.7590408847217682,10.225475762350541,4,9,2
E02005359,0.25,0.9240310763458748,9.370123907195696,3,10,2
E02005360,0.75,1,7.722208424336974,5,10,1
E02005361,0.25,0.3901081880081141,13.07704601135345,3,5,4
E02005362,0.25,0.35528061321291693,15.915988320115357,3,4,5
E02005363,0.25,0.39066770066911066,9.180540185094983,3,5,2
E02005364,0.3333333333333333,0.434243086941731,9.429286426592798,4,5,2
E02005365,0,0.4478943223386286,16.285856369364048,1,6,5
E02005366,0.5,0.5798578886310904,11.186329466357309,4,7,3
E02005368,0.3333333333333333,0.6743851804535292,11.110929575215586,4,8,3
E02005369,0.8333333333333334,0.841075535751156,6.306788614177538,6,10,1
E02005370,0.8,0.8765661342155568,4.4605402001574275,6,10,1
E02005371,0.5,0.6131521093129546,8.592749575297292,4,8,2
E02005372,0.25,0.8002198209795397,9.283851798113794,3,10,2
E02005373,0.8333333333333334,0.8494546213942629,6.074123206836911,6,10,1
E02005374,0,0.5319984302728734,15.856492109454177,1,7,5
E02005375,0.6,0.7618011657734414,5.925896214099217,5,9,1
E02005376,0.25,0.5129857224316708,8.508995056274324,3,7,2
E02005377,0.4,0.47055605398046313,11.851477887710098,4,6,3
E02005378,0.6666666666666666,0.7119451324061726,6.530219851400266,5,9,1
E02005379,0.75,0.7966184360266624,8.195759713867663,5,10,2
E02005380,0.6,0.6295358585427167,9.574507651286808,5,8,2
E02005381,0.4,0.4711283030434616,11.173685270565397,4,6,3
E02005382,0,0.3739534964825923,18.49715467625899,1,4,6
E02005383,0,0.44091130336023915,18.899178024881646,1,5,6
E02005384,0.25,0.5959995514354066,10.668666193181819,3,8,3
E02005385,0.75,0.7962179211831788,7.967929908785405,5,10,2
E02005386,0,0.5516667066572288,21.288196603601552,1,7,6
E02005387,0,0.5910748239677799,15.066514836022904,1,8,4
E02005388,0,0.48132059079061684,20.714697827975677,1,6,6
E02005389,0.25,0.29300891021247427,19.092753941055516,3,3,6
E02005390,1,0.9209018397764324,5.421341482300885,6,10,1
E02005391,0.6666666666666666,0.6607574514778017,9.046703787800599,5,8,2
E02005392,0.8,0.7539845124328436,7.539499435411021,6,9,1
E02005393,0.25,0.4855522390270638,12.353928933295807,3,6,3
E02005394,0.16666666666666666,0.1646681827579078,18.131633243746123,2,1,5
E02005395,0.4,0.5269914890110537,15.124857078953255,4,7,4
E02005396,0,0.6391495070461323,12.818714456570488,1,8,4
E02005397,0.2,0.29479236698040723,12.95296589872263,3,3,4
E02005398,0.5,0.7337732881289628,8.704481418395789,4,9,2
E02005399,0.75,0.7701959678556323,10.56532327646976,5,9,3
E02005400,0.25,0.3259060685521633,16.46775231316726,3,4,5
